,year,district,month,season,incident_count_in_district_-_non-ems,incident_count_in_district_-_ems,nc_name,avg_travel_time_ems,avg_travel_time_non_ems,avg_turnout_time_non_ems,avg_turnout_time_ems
4275,2016,24,Dec,winter,14,73,FOOTHILL TRAILS DISTRICT NC,272,294,56,62
4276,2016,24,Overall 2016,Overall 2016,151,897,FOOTHILL TRAILS DISTRICT NC,259,273,64,63
4277,2016,25,Jan,winter,47,176,BOYLE HEIGHTS NC,236,211,81,72
4278,2016,25,Feb,winter,33,201,BOYLE HEIGHTS NC,263,222,70,72
4279,2016,25,Mar,spring,28,192,BOYLE HEIGHTS NC,252,225,68,73
4280,2016,25,Apr,spring,40,185,BOYLE HEIGHTS NC,245,209,59,69
4281,2016,25,May,spring,30,206,BOYLE HEIGHTS NC,270,283,67,71
4282,2016,25,Jun,summer,45,230,BOYLE HEIGHTS NC,260,255,70,71
4283,2016,25,Jul,summer,66,207,BOYLE HEIGHTS NC,276,268,70,63
4284,2016,25,Aug,summer,30,210,BOYLE HEIGHTS NC,275,330,66,61
4285,2016,25,Sep,fall,47,172,BOYLE HEIGHTS NC,247,246,62,64
4286,2016,25,Oct,fall,39,192,BOYLE HEIGHTS NC,276,336,65,67
4287,2016,25,Nov,fall,38,190,BOYLE HEIGHTS NC,291,330,51,64
4288,2016,25,Dec,winter,51,182,BOYLE HEIGHTS NC,272,288,54,60
4289,2016,25,Overall 2016,Overall 2016,494,2343,BOYLE HEIGHTS NC,264,267,66,67
4290,2016,26,Jan,winter,48,407,"UNITED NEIGHBORHOODS OF THE HISTORIC ARLINGTON HEIGHTS, WEST ADAMS, AND JEFFERSON PARK COMMUNITY",227,227,64,63
4291,2016,26,Feb,winter,44,451,"UNITED NEIGHBORHOODS OF THE HISTORIC ARLINGTON HEIGHTS, WEST ADAMS, AND JEFFERSON PARK COMMUNITY",244,244,72,66
4292,2016,26,Mar,spring,47,432,"UNITED NEIGHBORHOODS OF THE HISTORIC ARLINGTON HEIGHTS, WEST ADAMS, AND JEFFERSON PARK COMMUNITY",230,213,69,63
4293,2016,26,Apr,spring,44,426,"UNITED NEIGHBORHOODS OF THE HISTORIC ARLINGTON HEIGHTS, WEST ADAMS, AND JEFFERSON PARK COMMUNITY",234,231,57,61
4294,2016,26,May,spring,51,384,"UNITED NEIGHBORHOODS OF THE HISTORIC ARLINGTON HEIGHTS, WEST ADAMS, AND JEFFERSON PARK COMMUNITY",232,234,62,63
4295,2016,26,Jun,summer,62,448,"UNITED NEIGHBORHOODS OF THE HISTORIC ARLINGTON HEIGHTS, WEST ADAMS, AND JEFFERSON PARK COMMUNITY",243,227,70,61
4296,2016,26,Jul,summer,52,419,"UNITED NEIGHBORHOODS OF THE HISTORIC ARLINGTON HEIGHTS, WEST ADAMS, AND JEFFERSON PARK COMMUNITY",248,195,64,61
4297,2016,26,Aug,summer,49,441,"UNITED NEIGHBORHOODS OF THE HISTORIC ARLINGTON HEIGHTS, WEST ADAMS, AND JEFFERSON PARK COMMUNITY",243,246,60,64
4298,2016,26,Sep,fall,51,391,"UNITED NEIGHBORHOODS OF THE HISTORIC ARLINGTON HEIGHTS, WEST ADAMS, AND JEFFERSON PARK COMMUNITY",249,214,64,65
4299,2016,26,Oct,fall,60,439,"UNITED NEIGHBORHOODS OF THE HISTORIC ARLINGTON HEIGHTS, WEST ADAMS, AND JEFFERSON PARK COMMUNITY",241,189,60,58
4300,2016,26,Nov,fall,56,383,"UNITED NEIGHBORHOODS OF THE HISTORIC ARLINGTON HEIGHTS, WEST ADAMS, AND JEFFERSON PARK COMMUNITY",229,200,59,62
4301,2016,26,Dec,winter,57,401,"UNITED NEIGHBORHOODS OF THE HISTORIC ARLINGTON HEIGHTS, WEST ADAMS, AND JEFFERSON PARK COMMUNITY",244,233,64,55
4302,2016,26,Overall 2016,Overall 2016,621,5022,"UNITED NEIGHBORHOODS OF THE HISTORIC ARLINGTON HEIGHTS, WEST ADAMS, AND JEFFERSON PARK COMMUNITY",239,220,64,62
4303,2016,27,Jan,winter,110,561,CENTRAL HOLLYWOOD NC,228,189,61,77
4304,2016,27,Feb,winter,125,565,CENTRAL HOLLYWOOD NC,240,221,64,72
4305,2016,27,Mar,spring,96,561,CENTRAL HOLLYWOOD NC,242,195,62,71
4306,2016,27,Apr,spring,118,558,CENTRAL HOLLYWOOD NC,236,203,61,72
4307,2016,27,May,spring,105,516,CENTRAL HOLLYWOOD NC,246,219,56,66
4308,2016,27,Jun,summer,101,588,CENTRAL HOLLYWOOD NC,246,222,60,64
4309,2016,27,Jul,summer,112,600,CENTRAL HOLLYWOOD NC,246,208,64,64
4310,2016,27,Aug,summer,129,536,CENTRAL HOLLYWOOD NC,255,222,60,65
4311,2016,27,Sep,fall,103,494,CENTRAL HOLLYWOOD NC,248,228,67,66
4312,2016,27,Oct,fall,108,547,CENTRAL HOLLYWOOD NC,264,218,56,69
4313,2016,27,Nov,fall,111,489,CENTRAL HOLLYWOOD NC,262,208,64,67
4314,2016,27,Dec,winter,141,531,CENTRAL HOLLYWOOD NC,252,235,61,68
4315,2016,27,Overall 2016,Overall 2016,1359,6546,CENTRAL HOLLYWOOD NC,247,214,62,69
4316,2016,28,Jan,winter,5,49,PORTER RANCH NC,275,262,89,68
4317,2016,28,Feb,winter,5,49,PORTER RANCH NC,306,284,62,69
4318,2016,28,Mar,spring,9,51,PORTER RANCH NC,234,302,66,69
4319,2016,28,Apr,spring,9,55,PORTER RANCH NC,264,203,73,72
4320,2016,28,May,spring,13,56,PORTER RANCH NC,247,506,58,67
4321,2016,28,Jun,summer,15,50,PORTER RANCH NC,253,254,68,64
4322,2016,28,Jul,summer,16,54,PORTER RANCH NC,265,205,74,66
4323,2016,28,Aug,summer,10,50,PORTER RANCH NC,237,250,61,61
4324,2016,28,Sep,fall,6,46,PORTER RANCH NC,249,212,61,64
4325,2016,28,Oct,fall,4,53,PORTER RANCH NC,273,293,49,61
4326,2016,28,Nov,fall,10,45,PORTER RANCH NC,279,223,66,54
4327,2016,28,Dec,winter,9,58,PORTER RANCH NC,302,326,72,58
4328,2016,28,Overall 2016,Overall 2016,111,616,PORTER RANCH NC,266,284,69,64
4329,2016,29,Jan,winter,93,346,GREATER WILSHIRE NC,237,191,66,63
4330,2016,29,Feb,winter,92,407,GREATER WILSHIRE NC,240,195,68,63
4331,2016,29,Mar,spring,91,352,GREATER WILSHIRE NC,232,218,59,57
4332,2016,29,Apr,spring,73,350,GREATER WILSHIRE NC,228,189,54,59
4333,2016,29,May,spring,76,292,GREATER WILSHIRE NC,226,201,51,59
4334,2016,29,Jun,summer,87,365,GREATER WILSHIRE NC,242,235,59,55
4335,2016,29,Jul,summer,101,371,GREATER WILSHIRE NC,244,236,52,60
4336,2016,29,Aug,summer,83,384,GREATER WILSHIRE NC,248,193,58,54
4337,2016,29,Sep,fall,84,361,GREATER WILSHIRE NC,257,229,56,54
4338,2016,29,Oct,fall,105,379,GREATER WILSHIRE NC,243,197,59,53
4339,2016,29,Nov,fall,85,358,GREATER WILSHIRE NC,243,213,54,50
4340,2016,29,Dec,winter,123,375,GREATER WILSHIRE NC,237,219,60,53
4341,2016,29,Overall 2016,Overall 2016,1093,4340,GREATER WILSHIRE NC,240,210,59,57
4342,2016,33,Jan,winter,106,678,COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU),264,202,69,67
4343,2016,33,Feb,winter,83,685,COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU),254,243,61,66
4344,2016,33,Mar,spring,76,615,COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU),259,230,57,63
4345,2016,33,Apr,spring,66,621,COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU),256,210,63,64
4346,2016,33,May,spring,94,653,COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU),245,186,57,59
4347,2016,33,Jun,summer,70,646,COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU),251,228,66,58
4348,2016,33,Jul,summer,80,691,COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU),251,240,65,61
4349,2016,33,Aug,summer,79,695,COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU),257,249,58,60
4350,2016,33,Sep,fall,88,626,COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU),273,264,67,62
4351,2016,33,Oct,fall,69,695,COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU),256,212,59,65
4352,2016,33,Nov,fall,75,670,COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU),265,189,57,62
4353,2016,33,Dec,winter,73,684,COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU),257,243,58,59
4354,2016,33,Overall 2016,Overall 2016,959,7959,COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU),257,224,62,62
4355,2016,34,Jan,winter,48,394,"UNITED NEIGHBORHOODS OF THE HISTORIC ARLINGTON HEIGHTS, WEST ADAMS, AND JEFFERSON PARK COMMUNITY",249,259,62,61
4356,2016,34,Feb,winter,65,459,"UNITED NEIGHBORHOODS OF THE HISTORIC ARLINGTON HEIGHTS, WEST ADAMS, AND JEFFERSON PARK COMMUNITY",263,249,69,60
4357,2016,34,Mar,spring,29,420,"UNITED NEIGHBORHOODS OF THE HISTORIC ARLINGTON HEIGHTS, WEST ADAMS, AND JEFFERSON PARK COMMUNITY",253,235,63,60
4358,2016,34,Apr,spring,50,392,"UNITED NEIGHBORHOODS OF THE HISTORIC ARLINGTON HEIGHTS, WEST ADAMS, AND JEFFERSON PARK COMMUNITY",270,244,65,58
4359,2016,34,May,spring,39,383,"UNITED NEIGHBORHOODS OF THE HISTORIC ARLINGTON HEIGHTS, WEST ADAMS, AND JEFFERSON PARK COMMUNITY",262,269,59,56
4360,2016,34,Jun,summer,29,382,"UNITED NEIGHBORHOODS OF THE HISTORIC ARLINGTON HEIGHTS, WEST ADAMS, AND JEFFERSON PARK COMMUNITY",258,235,54,54
4361,2016,34,Jul,summer,34,403,"UNITED NEIGHBORHOODS OF THE HISTORIC ARLINGTON HEIGHTS, WEST ADAMS, AND JEFFERSON PARK COMMUNITY",270,336,53,51
4362,2016,34,Aug,summer,35,386,"UNITED NEIGHBORHOODS OF THE HISTORIC ARLINGTON HEIGHTS, WEST ADAMS, AND JEFFERSON PARK COMMUNITY",260,273,69,54
4363,2016,34,Sep,fall,46,396,"UNITED NEIGHBORHOODS OF THE HISTORIC ARLINGTON HEIGHTS, WEST ADAMS, AND JEFFERSON PARK COMMUNITY",271,218,69,56
4364,2016,34,Oct,fall,49,427,"UNITED NEIGHBORHOODS OF THE HISTORIC ARLINGTON HEIGHTS, WEST ADAMS, AND JEFFERSON PARK COMMUNITY",262,230,60,55
4365,2016,34,Nov,fall,37,351,"UNITED NEIGHBORHOODS OF THE HISTORIC ARLINGTON HEIGHTS, WEST ADAMS, AND JEFFERSON PARK COMMUNITY",242,251,59,54
4366,2016,34,Dec,winter,60,431,"UNITED NEIGHBORHOODS OF THE HISTORIC ARLINGTON HEIGHTS, WEST ADAMS, AND JEFFERSON PARK COMMUNITY",263,249,55,52
4367,2016,34,Overall 2016,Overall 2016,521,4824,"UNITED NEIGHBORHOODS OF THE HISTORIC ARLINGTON HEIGHTS, WEST ADAMS, AND JEFFERSON PARK COMMUNITY",260,253,62,56
4368,2016,35,Jan,winter,70,417,LOS FELIZ NC,228,260,81,72
4369,2016,35,Feb,winter,44,441,LOS FELIZ NC,238,218,67,67
4370,2016,35,Mar,spring,56,424,LOS FELIZ NC,221,213,63,65
4371,2016,35,Apr,spring,44,390,LOS FELIZ NC,215,223,56,68
4372,2016,35,May,spring,53,422,LOS FELIZ NC,238,197,49,63
4373,2016,35,Jun,summer,58,396,LOS FELIZ NC,224,201,62,68
4374,2016,35,Jul,summer,45,440,LOS FELIZ NC,241,226,67,70
4375,2016,35,Aug,summer,56,420,LOS FELIZ NC,230,203,72,67
4376,2016,35,Sep,fall,39,377,LOS FELIZ NC,232,243,69,62
4377,2016,35,Oct,fall,50,405,LOS FELIZ NC,239,256,70,66
4378,2016,35,Nov,fall,67,382,LOS FELIZ NC,236,243,62,65
4379,2016,35,Dec,winter,69,358,LOS FELIZ NC,249,241,65,66
4380,2016,35,Overall 2016,Overall 2016,651,4872,LOS FELIZ NC,232,228,67,67
4381,2016,36,Jan,winter,25,160,NORTHWEST SAN PEDRO NC,236,277,63,63
4382,2016,36,Feb,winter,26,162,NORTHWEST SAN PEDRO NC,248,243,68,68
4383,2016,36,Mar,spring,18,140,NORTHWEST SAN PEDRO NC,225,325,70,67
4384,2016,36,Apr,spring,15,175,NORTHWEST SAN PEDRO NC,233,346,63,67
4385,2016,36,May,spring,20,169,NORTHWEST SAN PEDRO NC,225,294,56,64
4386,2016,36,Jun,summer,19,140,NORTHWEST SAN PEDRO NC,226,165,64,65
4387,2016,36,Jul,summer,23,144,NORTHWEST SAN PEDRO NC,247,233,62,66
4388,2016,36,Aug,summer,17,148,NORTHWEST SAN PEDRO NC,233,174,68,67
4389,2016,36,Sep,fall,24,173,NORTHWEST SAN PEDRO NC,236,201,74,68
4390,2016,36,Oct,fall,23,153,NORTHWEST SAN PEDRO NC,256,210,58,65
4391,2016,36,Nov,fall,21,130,NORTHWEST SAN PEDRO NC,256,206,70,69
4392,2016,36,Dec,winter,19,152,NORTHWEST SAN PEDRO NC,240,268,70,62
4393,2016,36,Overall 2016,Overall 2016,250,1846,NORTHWEST SAN PEDRO NC,238,241,66,66
4394,2016,37,Jan,winter,118,455,WESTWOOD NC,263,249,59,65
4395,2016,37,Feb,winter,88,401,WESTWOOD NC,269,225,58,65
4396,2016,37,Mar,spring,110,439,WESTWOOD NC,265,234,60,62
4397,2016,37,Apr,spring,102,412,WESTWOOD NC,285,222,56,69
4398,2016,37,May,spring,91,424,WESTWOOD NC,275,269,52,61
4399,2016,37,Jun,summer,135,412,WESTWOOD NC,273,270,58,60
4400,2016,37,Jul,summer,100,401,WESTWOOD NC,279,260,55,61
4401,2016,37,Aug,summer,100,408,WESTWOOD NC,274,266,51,60
4402,2016,37,Sep,fall,104,420,WESTWOOD NC,294,262,59,74
4403,2016,37,Oct,fall,116,447,WESTWOOD NC,302,290,55,68
4404,2016,37,Nov,fall,102,422,WESTWOOD NC,310,290,53,63
4405,2016,37,Dec,winter,110,381,WESTWOOD NC,281,258,57,63
4406,2016,37,Overall 2016,Overall 2016,1276,5022,WESTWOOD NC,281,259,56,64
4407,2016,38,Jan,winter,74,268,WILMINGTON NC,233,238,62,60
4408,2016,38,Feb,winter,50,261,WILMINGTON NC,243,238,60,59
4409,2016,38,Mar,spring,40,301,WILMINGTON NC,248,226,56,55
4410,2016,38,Apr,spring,49,272,WILMINGTON NC,230,205,55,54
4411,2016,38,May,spring,46,308,WILMINGTON NC,238,259,57,59
4412,2016,38,Jun,summer,77,272,WILMINGTON NC,230,272,57,55
4413,2016,38,Jul,summer,56,291,WILMINGTON NC,224,253,64,58
4414,2016,38,Aug,summer,65,289,WILMINGTON NC,251,225,65,60
4415,2016,38,Sep,fall,50,294,WILMINGTON NC,244,219,64,62
4416,2016,38,Oct,fall,63,278,WILMINGTON NC,257,287,67,62
4417,2016,38,Nov,fall,56,261,WILMINGTON NC,247,299,73,64
4418,2016,38,Dec,winter,75,311,WILMINGTON NC,266,258,62,59
4419,2016,38,Overall 2016,Overall 2016,701,3406,WILMINGTON NC,243,250,62,59
4420,2016,39,Jan,winter,83,536,VAN NUYS NC,233,209,60,64
4421,2016,39,Feb,winter,63,579,VAN NUYS NC,229,238,64,60
4422,2016,39,Mar,spring,56,605,VAN NUYS NC,233,231,65,64
4423,2016,39,Apr,spring,71,582,VAN NUYS NC,244,192,67,63
4424,2016,39,May,spring,66,550,VAN NUYS NC,243,225,61,64
4425,2016,39,Jun,summer,78,615,VAN NUYS NC,251,224,59,61
4426,2016,39,Jul,summer,82,607,VAN NUYS NC,233,190,64,62
4427,2016,39,Aug,summer,71,633,VAN NUYS NC,239,187,62,62
4428,2016,39,Sep,fall,67,606,VAN NUYS NC,245,204,65,64
4429,2016,39,Oct,fall,48,584,VAN NUYS NC,243,252,69,62
4430,2016,39,Nov,fall,80,566,VAN NUYS NC,256,224,59,63
4431,2016,39,Dec,winter,98,604,VAN NUYS NC,252,215,65,65
4432,2016,39,Overall 2016,Overall 2016,863,7067,VAN NUYS NC,242,214,63,63
4433,2016,40,Jan,winter,5,12,WILMINGTON NC,290,226,72,71
4434,2016,40,Feb,winter,5,4,WILMINGTON NC,392,219,55,56
4435,2016,40,Mar,spring,2,12,WILMINGTON NC,338,195,82,63
4436,2016,40,Apr,spring,4,7,WILMINGTON NC,217,129,57,51
4437,2016,40,May,spring,2,5,WILMINGTON NC,282,318,64,60
4438,2016,40,Jun,summer,2,8,WILMINGTON NC,315,234,63,67
4439,2016,40,Jul,summer,4,9,WILMINGTON NC,206,137,48,62
4440,2016,40,Aug,summer,5,22,WILMINGTON NC,266,206,46,78
4441,2016,40,Sep,fall,3,12,WILMINGTON NC,290,295,83,65
4442,2016,40,Oct,fall,4,15,WILMINGTON NC,243,196,54,75
4443,2016,40,Nov,fall,4,14,WILMINGTON NC,266,269,79,63
4444,2016,40,Dec,winter,2,17,WILMINGTON NC,272,205,63,48
4445,2016,40,Overall 2016,Overall 2016,42,137,WILMINGTON NC,275,215,64,65
4446,2016,41,Jan,winter,93,346,HOLLYWOOD HILLS WEST NC,269,347,76,76
4447,2016,41,Feb,winter,75,312,HOLLYWOOD HILLS WEST NC,273,317,73,74
4448,2016,41,Mar,spring,82,378,HOLLYWOOD HILLS WEST NC,266,311,70,65
4449,2016,41,Apr,spring,91,336,HOLLYWOOD HILLS WEST NC,279,282,67,63
4450,2016,41,May,spring,82,310,HOLLYWOOD HILLS WEST NC,292,260,60,60
4451,2016,41,Jun,summer,73,317,HOLLYWOOD HILLS WEST NC,284,345,61,57
4452,2016,41,Jul,summer,74,350,HOLLYWOOD HILLS WEST NC,271,345,70,62
4453,2016,41,Aug,summer,92,335,HOLLYWOOD HILLS WEST NC,282,293,65,65
4454,2016,41,Sep,fall,62,308,HOLLYWOOD HILLS WEST NC,286,349,62,62
4455,2016,41,Oct,fall,86,315,HOLLYWOOD HILLS WEST NC,281,338,70,64
4456,2016,41,Nov,fall,81,329,HOLLYWOOD HILLS WEST NC,291,352,63,62
4457,2016,41,Dec,winter,112,355,HOLLYWOOD HILLS WEST NC,284,357,70,67
4458,2016,41,Overall 2016,Overall 2016,1003,3991,HOLLYWOOD HILLS WEST NC,279,324,67,65
4459,2016,42,Jan,winter,19,130,EAGLE ROCK NC,229,280,85,70
4460,2016,42,Feb,winter,16,123,EAGLE ROCK NC,229,196,74,68
4461,2016,42,Mar,spring,19,120,EAGLE ROCK NC,224,197,68,66
4462,2016,42,Apr,spring,16,113,EAGLE ROCK NC,221,255,58,62
4463,2016,42,May,spring,19,119,EAGLE ROCK NC,231,278,77,64
4464,2016,42,Jun,summer,16,135,EAGLE ROCK NC,247,269,64,66
4465,2016,42,Jul,summer,23,126,EAGLE ROCK NC,225,205,67,55
4466,2016,42,Aug,summer,18,133,EAGLE ROCK NC,253,264,63,62
4467,2016,42,Sep,fall,17,148,EAGLE ROCK NC,248,189,63,56
4468,2016,42,Oct,fall,16,135,EAGLE ROCK NC,229,206,59,58
4469,2016,42,Nov,fall,22,131,EAGLE ROCK NC,228,221,56,56
4470,2016,42,Dec,winter,23,137,EAGLE ROCK NC,249,350,62,58
4471,2016,42,Overall 2016,Overall 2016,224,1550,EAGLE ROCK NC,235,244,66,62
4472,2016,43,Jan,winter,43,233,PALMS NC,229,260,62,61
4473,2016,43,Feb,winter,36,250,PALMS NC,246,253,63,60
4474,2016,43,Mar,spring,44,223,PALMS NC,236,251,70,62
4475,2016,43,Apr,spring,34,245,PALMS NC,242,298,63,59
4476,2016,43,May,spring,60,229,PALMS NC,239,310,58,63
4477,2016,43,Jun,summer,42,238,PALMS NC,234,237,55,57
4478,2016,43,Jul,summer,47,217,PALMS NC,255,263,65,55
4479,2016,43,Aug,summer,53,223,PALMS NC,255,261,61,63
4480,2016,43,Sep,fall,31,236,PALMS NC,250,250,73,64
4481,2016,43,Oct,fall,30,221,PALMS NC,252,284,65,59
4482,2016,43,Nov,fall,38,260,PALMS NC,255,296,59,58
4483,2016,43,Dec,winter,60,218,PALMS NC,239,252,57,56
4484,2016,43,Overall 2016,Overall 2016,518,2793,PALMS NC,244,268,63,60
4485,2016,44,Jan,winter,13,109,GREATER CYPRESS PARK NC,292,393,84,69
4486,2016,44,Feb,winter,9,129,GREATER CYPRESS PARK NC,286,362,71,75
4487,2016,44,Mar,spring,11,121,GREATER CYPRESS PARK NC,271,348,61,64
4488,2016,44,Apr,spring,22,101,GREATER CYPRESS PARK NC,270,283,70,63
4489,2016,44,May,spring,15,106,GREATER CYPRESS PARK NC,299,292,59,64
4490,2016,44,Jun,summer,24,142,GREATER CYPRESS PARK NC,287,290,78,61
4491,2016,44,Jul,summer,41,124,GREATER CYPRESS PARK NC,271,245,72,63
4492,2016,44,Aug,summer,17,121,GREATER CYPRESS PARK NC,282,398,61,57
4493,2016,44,Sep,fall,23,89,GREATER CYPRESS PARK NC,274,340,59,54
4494,2016,44,Oct,fall,19,134,GREATER CYPRESS PARK NC,287,208,70,57
4495,2016,44,Nov,fall,18,104,GREATER CYPRESS PARK NC,277,327,56,55
4496,2016,44,Dec,winter,15,109,GREATER CYPRESS PARK NC,291,338,72,56
4497,2016,44,Overall 2016,Overall 2016,227,1389,GREATER CYPRESS PARK NC,282,307,69,62
4498,2016,46,Jan,winter,87,737,VOICES OF 90037,251,206,65,68
4499,2016,46,Feb,winter,74,701,VOICES OF 90037,254,243,72,67
4500,2016,46,Mar,spring,81,717,VOICES OF 90037,249,256,62,63
4501,2016,46,Apr,spring,82,719,VOICES OF 90037,259,233,64,62
4502,2016,46,May,spring,69,762,VOICES OF 90037,253,238,65,63
4503,2016,46,Jun,summer,81,750,VOICES OF 90037,248,210,57,57
4504,2016,46,Jul,summer,73,806,VOICES OF 90037,269,245,57,58
4505,2016,46,Aug,summer,65,835,VOICES OF 90037,260,255,62,60
4506,2016,46,Sep,fall,86,815,VOICES OF 90037,277,249,66,60
4507,2016,46,Oct,fall,69,720,VOICES OF 90037,267,241,68,62
4508,2016,46,Nov,fall,79,730,VOICES OF 90037,260,214,66,58
4509,2016,46,Dec,winter,93,743,VOICES OF 90037,257,233,63,62
4510,2016,46,Overall 2016,Overall 2016,939,9035,VOICES OF 90037,259,235,64,62
4511,2016,47,Jan,winter,32,151,LA-32 NC,271,304,70,66
4512,2016,47,Feb,winter,16,170,LA-32 NC,305,276,67,66
4513,2016,47,Mar,spring,22,160,LA-32 NC,279,352,65,57
4514,2016,47,Apr,spring,19,145,LA-32 NC,269,273,54,58
4515,2016,47,May,spring,38,154,LA-32 NC,281,254,58,58
4516,2016,47,Jun,summer,21,113,LA-32 NC,278,276,63,65
4517,2016,47,Jul,summer,34,143,LA-32 NC,277,298,68,69
4518,2016,47,Aug,summer,22,160,LA-32 NC,312,289,62,72
4519,2016,47,Sep,fall,19,120,LA-32 NC,295,281,59,70
4520,2016,47,Oct,fall,24,154,LA-32 NC,280,294,53,72
4521,2016,47,Nov,fall,33,154,LA-32 NC,279,239,61,62
4522,2016,47,Dec,winter,46,172,LA-32 NC,304,320,51,50
4523,2016,47,Overall 2016,Overall 2016,326,1796,LA-32 NC,286,288,61,64
4524,2016,48,Jan,winter,41,167,CENTRAL SAN PEDRO NC,212,238,67,72
4525,2016,48,Feb,winter,33,193,CENTRAL SAN PEDRO NC,204,218,65,68
4526,2016,48,Mar,spring,21,181,CENTRAL SAN PEDRO NC,205,180,65,71
4527,2016,48,Apr,spring,28,177,CENTRAL SAN PEDRO NC,188,182,54,71
4528,2016,48,May,spring,24,195,CENTRAL SAN PEDRO NC,198,232,58,65
4529,2016,48,Jun,summer,18,188,CENTRAL SAN PEDRO NC,215,209,56,65
4530,2016,48,Jul,summer,25,237,CENTRAL SAN PEDRO NC,206,196,61,65
4531,2016,48,Aug,summer,22,207,CENTRAL SAN PEDRO NC,215,201,59,68
4532,2016,48,Sep,fall,31,190,CENTRAL SAN PEDRO NC,220,240,64,65
4533,2016,48,Oct,fall,26,197,CENTRAL SAN PEDRO NC,235,203,68,70
4534,2016,48,Nov,fall,14,212,CENTRAL SAN PEDRO NC,228,177,67,68
4535,2016,48,Dec,winter,30,222,CENTRAL SAN PEDRO NC,226,206,63,65
4536,2016,48,Overall 2016,Overall 2016,313,2366,CENTRAL SAN PEDRO NC,213,210,63,68
4537,2016,49,Jan,winter,8,21,WILMINGTON NC,283,335,44,66
4538,2016,49,Feb,winter,3,11,WILMINGTON NC,265,288,62,52
4539,2016,49,Mar,spring,5,25,WILMINGTON NC,257,378,79,62
4540,2016,49,Apr,spring,4,14,WILMINGTON NC,329,265,54,67
4541,2016,49,May,spring,4,14,WILMINGTON NC,388,497,62,77
4542,2016,49,Jun,summer,3,17,WILMINGTON NC,258,150,60,54
4543,2016,49,Jul,summer,1,14,WILMINGTON NC,323,134,80,74
4544,2016,49,Aug,summer,4,21,WILMINGTON NC,285,273,70,63
4545,2016,49,Sep,fall,7,9,WILMINGTON NC,447,423,79,53
4546,2016,49,Oct,fall,5,14,WILMINGTON NC,285,181,62,71
4547,2016,49,Nov,fall,5,14,WILMINGTON NC,276,298,63,63
4548,2016,49,Dec,winter,6,15,WILMINGTON NC,340,220,77,59
4549,2016,49,Overall 2016,Overall 2016,55,189,WILMINGTON NC,303,324,66,64
4550,2016,50,Jan,winter,26,95,GLASSELL PARK NC,255,257,68,68
4551,2016,50,Feb,winter,24,113,GLASSELL PARK NC,279,336,90,74
4552,2016,50,Mar,spring,34,123,GLASSELL PARK NC,266,279,66,72
4553,2016,50,Apr,spring,30,90,GLASSELL PARK NC,289,287,79,62
4554,2016,50,May,spring,24,102,GLASSELL PARK NC,261,397,68,67
4555,2016,50,Jun,summer,34,108,GLASSELL PARK NC,291,268,66,63
4556,2016,50,Jul,summer,42,116,GLASSELL PARK NC,322,290,70,64
4557,2016,50,Aug,summer,32,121,GLASSELL PARK NC,272,317,79,65
4558,2016,50,Sep,fall,27,114,GLASSELL PARK NC,290,249,70,63
4559,2016,50,Oct,fall,19,101,GLASSELL PARK NC,299,281,67,65
4560,2016,50,Nov,fall,24,99,GLASSELL PARK NC,260,296,60,62
4561,2016,50,Dec,winter,25,129,GLASSELL PARK NC,273,300,60,62
4562,2016,50,Overall 2016,Overall 2016,341,1311,GLASSELL PARK NC,280,295,72,66
4563,2016,51,Jan,winter,84,434,NC WESTCHESTER/PLAYA,313,279,64,75
4564,2016,51,Feb,winter,86,384,NC WESTCHESTER/PLAYA,327,324,60,78
4565,2016,51,Mar,spring,124,512,NC WESTCHESTER/PLAYA,339,319,72,75
4566,2016,51,Apr,spring,113,468,NC WESTCHESTER/PLAYA,331,307,66,74
4567,2016,51,May,spring,119,532,NC WESTCHESTER/PLAYA,340,294,67,74
4568,2016,51,Jun,summer,95,538,NC WESTCHESTER/PLAYA,343,321,75,68
4569,2016,51,Jul,summer,111,552,NC WESTCHESTER/PLAYA,314,271,68,72
4570,2016,51,Aug,summer,97,561,NC WESTCHESTER/PLAYA,338,280,65,69
4571,2016,51,Sep,fall,86,488,NC WESTCHESTER/PLAYA,322,294,49,65
4572,2016,51,Oct,fall,106,467,NC WESTCHESTER/PLAYA,335,285,70,66
4573,2016,51,Nov,fall,103,509,NC WESTCHESTER/PLAYA,337,301,75,68
